Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
ACTA SCIENTIARUM-AGRONOMY,564,1.317,0.001700
Physical Review Special Topics-Physics Education Research,564,1.316,0.001330
Physical Review Special Topics-Physics Education Research,564,1.316,0.001330
BMC Medical Education,"1,989",1.312,0.006470
BMC Medical Education,"1,989",1.312,0.006470
Micromachines,404,1.295,0.001470
EXCLI Journal,402,1.292,0.000710
BMC BIOCHEMISTRY,878,1.290,0.001920
World Journal of Surgical Oncology,"2,627",1.286,0.006970
REVISTA DE SAUDE PUBLICA,"3,164",1.283,0.004200
REVISTA DE SAUDE PUBLICA,"3,164",1.283,0.004200
IEEE Access,257,1.270,0.002080
Dermatologic Therapy,"1,398",1.268,0.003050
Aquatic Biology,"1,067",1.265,0.003090
PSICOTHEMA,"1,818",1.245,0.002530
International Review of Research in Open and Distance Learning,725,1.244,0.001570
POLISH JOURNAL OF PATHOLOGY,382,1.240,0.000700
Journal of Mining and Metallurgy Section B-Metallurgy,236,1.239,0.000620
BMC Ophthalmology,788,1.238,0.002740
Annals of Thoracic Medicine,434,1.235,0.001070
FOLIA NEUROPATHOLOGICA,551,1.233,0.001000
ACTA VETERINARIA SCANDINAVICA,"1,644",1.230,0.002640
International Journal of Mental Health Systems,350,1.229,0.001050
INTERNATIONAL JOURNAL OF PHOTOENERGY,"1,927",1.226,0.004420
Atmosphere,240,1.221,0.001250
Demographic Research,"1,447",1.221,0.003950
Iranian Journal of Basic Medical Sciences,651,1.220,0.001320
Quantitative Economics,209,1.216,0.004970
Journal of Orthopaedic Surgery and Research,827,1.215,0.002820
Environmental Health and Preventive Medicine,741,1.214,0.001620
Environmental Health and Preventive Medicine,741,1.214,0.001620
ACTA SOCIETATIS BOTANICORUM POLONIAE,710,1.213,0.001220
ACTA PHARMACEUTICA,966,1.212,0.000900
BMC Oral Health,827,1.210,0.002340
NEFROLOGIA,914,1.207,0.002060
Mechanical Sciences,81,1.200,0.000620
Journal of the European Optical Society-Rapid Publications,450,1.199,0.001590
Arquivos Brasileiros de Cardiologia,"2,172",1.194,0.003500
Bulletin of Mathematical Sciences,69,1.194,0.001090
Tropical Conservation Science,388,1.194,0.001470
Journal of Plant Interactions,398,1.191,0.001080
SCIENTIA MARINA,"2,655",1.190,0.002480
Sexual Medicine,47,1.188,0.000180
POLISH POLAR RESEARCH,513,1.182,0.000670
FOOD TECHNOLOGY AND BIOTECHNOLOGY,"1,549",1.179,0.001690
European Journal of Remote Sensing,161,1.173,0.000490
ACTA CHIMICA SLOVENICA,"1,276",1.167,0.001490
Botanical Studies,538,1.159,0.001110
MEDICAL PRINCIPLES AND PRACTICE,"1,144",1.159,0.002020
Journal of Biological Dynamics,339,1.147,0.001440
BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,"4,325",1.146,0.004170
Anatolian Journal of Cardiology,817,1.141,0.001400
Metrology and Measurement Systems,406,1.140,0.001100
BIOLOGY OF SPORT,343,1.135,0.000670
Cardiology Journal,827,1.130,0.002550
Nature Conservation-Bulgaria,77,1.120,0.000300
Journal of Applied Oral Science,"1,117",1.117,0.002790
REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO,"1,614",1.114,0.001580
Endokrynologia Polska,548,1.112,0.001230
Nanomaterials and Nanotechnology,139,1.109,0.000510
Advances in Meteorology,559,1.107,0.002740
SALUD PUBLICA DE MEXICO,"1,459",1.107,0.002420
EDUCATIONAL TECHNOLOGY & SOCIETY,"1,481",1.104,0.003120
JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION,814,1.101,0.000780
GEOCHEMICAL TRANSACTIONS,403,1.100,0.000430
Atencion Primaria,875,1.098,0.000890
JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY,"4,234",1.096,0.005340
Mires and Peat,227,1.095,0.000880
INFORMATION TECHNOLOGY AND LIBRARIES,217,1.094,0.000430
INFORMATION TECHNOLOGY AND LIBRARIES,217,1.094,0.000430
Geospatial Health,467,1.093,0.001410
Moravian Geographical Reports,111,1.093,0.000240
Bulletin of the Polish Academy of Sciences-Technical Sciences,698,1.087,0.001270
Oil & Gas Science and Technology-Revue d IFP Energies nouvelles,"1,353",1.087,0.002230
JOURNAL OF APPLIED BOTANY AND FOOD QUALITY,297,1.085,0.000560
JOURNAL OF THE MEDICAL LIBRARY ASSOCIATION,770,1.084,0.000910
HEREDITAS,"1,495",1.083,0.000530
INQUIRY-AN INTERDISCIPLINARY JOURNAL OF PHILOSOPHY,589,1.079,0.000890
Journal of Veterinary Science,888,1.076,0.001710
Geoscientific Instrumentation Methods and Data Systems,89,1.071,0.000510
International Agrophysics,711,1.067,0.001000
International Journal of Qualitative Studies on Health and Well-Being,386,1.065,0.001020
BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,"1,181",1.061,0.001480
EURASIP Journal on Image and Video Processing,345,1.060,0.001430
FOLIA HISTOCHEMICA ET CYTOBIOLOGICA,929,1.060,0.001320
GEOLOGICA ACTA,574,1.056,0.001050
Evolutionary Psychology,609,1.050,0.001790
PHYTOPATHOLOGIA MEDITERRANEA,921,1.042,0.001460
Symmetry Integrability and Geometry-Methods and Applications,881,1.040,0.004320
Medical Education Online,329,1.039,0.001130
PLANT SOIL AND ENVIRONMENT,"1,254",1.039,0.002100
Journal of Cardiothoracic Surgery,"1,177",1.036,0.004630
Engineering Applications of Computational Fluid Mechanics,334,1.033,0.001030
Journal of Innovative Optical Health Sciences,309,1.033,0.000740
Theoretical Biology and Medical Modelling,610,1.033,0.001380
Conservation & Society,538,1.031,0.001290
Survey Research Methods,160,1.031,0.001030
Jornal Brasileiro de Pneumologia,"1,065",1.019,0.001680
Canadian Respiratory Journal,941,1.016,0.002090
Translational Neuroscience,201,1.012,0.000990
Advances in Materials Science and Engineering,903,1.010,0.002760
International Journal of Agricultural and Biological Engineering,391,1.007,0.000820
Indian Journal of Medical Microbiology,"1,054",1.006,0.001610
BULLETIN OF THE GEOLOGICAL SOCIETY OF FINLAND,126,1.000,0.000210
European Journal of Psychology Applied to Legal Context,56,1.000,0.000200
International Journal of Polymer Science,488,1.000,0.001350
KAOHSIUNG JOURNAL OF MEDICAL SCIENCES,"1,002",1.000,0.001880
Journal of Chemistry,"1,177",0.996,0.002940
Canadian Journal of Infectious Diseases & Medical Microbiology,638,0.991,0.001290
PhytoKeys,212,0.990,0.000900
REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,747,0.990,0.001710
Indian Journal of Psychiatry,892,0.982,0.001410
Indian Journal of Psychiatry,892,0.982,0.001410
Knowledge and Management of Aquatic Ecosystems,242,0.978,0.000770
Chinese Journal of Aeronautics,"1,047",0.977,0.002740
FLORIDA ENTOMOLOGIST,"2,377",0.975,0.003160
Journal of Modern Power Systems and Clean Energy,86,0.975,0.000310
Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology,476,0.971,0.000920
JOURNAL OF THE SERBIAN CHEMICAL SOCIETY,"1,510",0.970,0.002360
Measurement Science Review,296,0.969,0.000640
Neural Regeneration Research,"1,000",0.968,0.002980
WILDLIFE BIOLOGY,"1,188",0.968,0.001560
CURRENT SCIENCE,"8,289",0.967,0.006960
CytoJournal,188,0.962,0.000410
MATERIALES DE CONSTRUCCION,465,0.960,0.000890
CHINESE MEDICAL JOURNAL,"6,929",0.957,0.014650
Journal of Advanced Ceramics,165,0.957,0.000490
Revista Brasileira de Farmacognosia-Brazilian Journal of Pharmacognosy,"1,134",0.956,0.001820
Italian Journal of Agronomy,332,0.955,0.000740
Sao Paulo Medical Journal,685,0.955,0.000990
SCIENTIA AGRICOLA,"1,568",0.954,0.001770
Revista da Sociedade Brasileira de Medicina Tropical,"2,292",0.949,0.003180
Journal of Bone Oncology,44,0.947,0.000220
Crop Breeding and Applied Biotechnology,472,0.946,0.000840
Processing and Application of Ceramics,165,0.944,0.000440
International Journal of Ophthalmology,630,0.939,0.002410
Thermal Science,"1,122",0.939,0.002270
ZooKeys,"2,416",0.938,0.010160
ARQUIVOS DE NEURO-PSIQUIATRIA,"2,462",0.937,0.003270
International Journal of Disaster Risk Science,140,0.935,0.000460
OCEANOLOGIA,622,0.935,0.001000
Advances in Condensed Matter Physics,319,0.932,0.001320
EURASIP Journal on Advances in Signal Processing,"2,458",0.928,0.006110
Journal of Healthcare Engineering,112,0.925,0.000400
SOUTH AFRICAN JOURNAL OF ENOLOGY AND VITICULTURE,574,0.922,0.000690
Cadernos de Saude Publica,"4,128",0.920,0.005140
Cadernos de Saude Publica,"4,128",0.920,0.005140
Plant Pathology Journal,478,0.920,0.000860
Videosurgery and Other Miniinvasive Techniques,270,0.920,0.000450
Archives of Environmental Protection,258,0.919,0.000540
Neotropical Ichthyology,"1,040",0.917,0.002440
Head & Face Medicine,419,0.916,0.001120
Applications in Plant Sciences,203,0.911,0.000730
MOUNTAIN RESEARCH AND DEVELOPMENT,"1,202",0.911,0.001270
International Journal of Distributed Sensor Networks,"1,515",0.906,0.004350
SOUTH AFRICAN JOURNAL OF SCIENCE,"1,821",0.902,0.001810
Petroleum Science,392,0.901,0.001010
Brazilian Journal of Physical Therapy,778,0.898,0.001840
ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE,"1,426",0.895,0.002560
International Journal of Aerospace Engineering,99,0.889,0.000420
Computational and Mathematical Methods in Medicine,834,0.887,0.003400
HONG KONG MEDICAL JOURNAL,"1,136",0.887,0.001920
ANAIS BRASILEIROS DE DERMATOLOGIA,"1,282",0.880,0.003440
SHOCK AND VIBRATION,848,0.880,0.001630
Colombia Medica,149,0.873,0.000360
European Journal of Taxonomy,119,0.873,0.000520
JOURNAL OF VECTOR BORNE DISEASES,510,0.872,0.001020
International Braz J Urol,897,0.871,0.001780
Journal of Postgraduate Medicine,"1,088",0.870,0.001230
BRAZILIAN JOURNAL OF MICROBIOLOGY,"2,075",0.865,0.003540
Journal of Arthropod-Borne Diseases,74,0.865,0.000230
Taiwanese Journal of Obstetrics & Gynecology,770,0.865,0.001450
Brazilian Oral Research,824,0.859,0.002010
Revista Brasileira De Reumatologia,582,0.859,0.001160
BRQ-Business Research Quarterly,22,0.857,0.000070
Clinical and Experimental Otorhinolaryngology,384,0.855,0.001250
WATER SA,"1,728",0.851,0.001650
Asian Nursing Research,181,0.849,0.000560
Asian Nursing Research,181,0.849,0.000560
CALIFORNIA AGRICULTURE,673,0.846,0.000510
Veterinaria Italiana,492,0.843,0.000620
ANNALI DELL ISTITUTO SUPERIORE DI SANITA,698,0.842,0.001030
Italian Journal of Animal Science,964,0.841,0.001790
Symmetry-Basel,317,0.841,0.001470
World Rabbit Science,356,0.833,0.000420
PHYSICS OF THE SOLID STATE,"5,252",0.831,0.006040
ANNALES ACADEMIAE SCIENTIARUM FENNICAE-MATHEMATICA,919,0.830,0.002830
Journal of Minimal Access Surgery,324,0.830,0.000870
Latin American Journal of Solids and Structures,333,0.830,0.000810
GRASAS Y ACEITES,"1,007",0.827,0.000970
Turkish Journal of Hematology,209,0.827,0.000500
INDIAN JOURNAL OF OPHTHALMOLOGY,"1,531",0.825,0.003410
IRISH VETERINARY JOURNAL,310,0.824,0.000570
PAKISTAN VETERINARY JOURNAL,720,0.822,0.001370
Journal of Spectroscopy,200,0.814,0.000560
Journal of Research in Medical Sciences,984,0.812,0.003050
Advances in Astronomy,354,0.811,0.002200
Science and Technology of Nuclear Installations,276,0.811,0.001600
CZECH JOURNAL OF ANIMAL SCIENCE,735,0.809,0.001200
Zoosystematics and Evolution,108,0.800,0.000350
Thoracic Cancer,195,0.799,0.000550
EURASIP Journal on Audio Speech and Music Processing,158,0.797,0.000540
FLUORIDE,683,0.797,0.000230
Journal of Dental Sciences,212,0.795,0.000560
Nuclear Engineering and Technology,688,0.792,0.003080
Materials Research-Ibero-american Journal of Materials,"1,521",0.788,0.002480
Advances in Mathematical Physics,209,0.787,0.000800
JOURNAL OF HYMENOPTERA RESEARCH,285,0.783,0.000560
SCIENCE OF SINTERING,334,0.781,0.000370
International Journal of Occupational Medicine and Environmental Health,774,0.780,0.001450
Journal of Cancer Research and Therapeutics,895,0.777,0.002440
Journal of Human Kinetics,528,0.770,0.001560
CyTA-Journal of Food,217,0.769,0.000580
Electronic Journal of Differential Equations,"1,543",0.769,0.005260
International Journal of Qualitative Methods,842,0.769,0.000740
Postepy Higieny I Medycyny Doswiadczalnej,798,0.769,0.001270
Nordic Studies on Alcohol and Drugs,127,0.768,0.000360
Inra Productions Animales,184,0.767,0.000310
International Journal of Spray and Combustion Dynamics,98,0.767,0.000500
Records of Natural Products,387,0.765,0.000960
GEOLOGICA BELGICA,330,0.762,0.000770
Forest Systems,296,0.761,0.001160
SPANISH JOURNAL OF AGRICULTURAL RESEARCH,981,0.760,0.002480
ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES,"2,401",0.756,0.003850
NEW ZEALAND JOURNAL OF FORESTRY SCIENCE,465,0.754,0.000550
CIENCIAS MARINAS,564,0.750,0.000620
International Journal of Antennas and Propagation,796,0.750,0.003900
Polish Journal of Microbiology,456,0.750,0.000920
Journal of Medical Biochemistry,130,0.742,0.000170
ACTA VETERINARIA-BEOGRAD,224,0.741,0.000250
Annals of Forest Research,99,0.741,0.000340
REVISTA CHILENA DE HISTORIA NATURAL,"1,204",0.738,0.000790
REVISTA MEXICANA DE CIENCIAS GEOLOGICAS,544,0.736,0.000850
ACTA BOTANICA CROATICA,247,0.734,0.000400
CROATICA CHEMICA ACTA,"1,018",0.732,0.000910
Electronic Journal of Qualitative Theory of Differential Equations,432,0.732,0.001670
Estonian Journal of Earth Sciences,215,0.732,0.000610
Brazilian Journal of Otorhinolaryngology,869,0.730,0.001700
Food Science and Technology,220,0.729,0.000500
JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,"2,101",0.729,0.000710
CZECH JOURNAL OF FOOD SCIENCES,912,0.728,0.001450
JOURNAL OF HEALTH POPULATION AND NUTRITION,"1,255",0.724,0.002590
International Journal of Naval Architecture and Ocean Engineering,184,0.722,0.000590
International Journal of Analytical Chemistry,152,0.719,0.000440
ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,"1,763",0.717,0.002380
Journal of Sensors,501,0.712,0.000940
AFRICAN INVERTEBRATES,232,0.708,0.000360
International Journal of Circumpolar Health,952,0.707,0.001830
International Journal of Circumpolar Health,952,0.707,0.001830
European Journal of Transport and Infrastructure Research,252,0.705,0.000670
Applied Bionics and Biomechanics,185,0.703,0.000240
CIENCIA E AGROTECNOLOGIA,"1,327",0.701,0.002560
GEOLOGICAL SURVEY OF DENMARK AND GREENLAND BULLETIN,158,0.698,0.000480
Journal of Transport and Land Use,151,0.689,0.000760
Annals of Indian Academy of Neurology,482,0.687,0.001390
Revista Latino-Americana de Enfermagem,"1,076",0.687,0.001590
Revista Latino-Americana de Enfermagem,"1,076",0.687,0.001590
Iranian Journal of Parasitology,405,0.686,0.000940
Island Studies Journal,81,0.683,0.000190
Etikk i Praksis,20,0.682,0.000060
ANALES DEL JARDIN BOTANICO DE MADRID,336,0.679,0.000270
ANNALS OF GEOPHYSICS,"1,151",0.679,0.002860
Boletin de la Sociedad Geologica Mexicana,214,0.679,0.000530
Journal of Theoretical and Applied Mechanics,483,0.679,0.001190
POLISH JOURNAL OF FOOD AND NUTRITION SCIENCES,548,0.679,0.000500
CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,559,0.675,0.000930
European Transport Research Review,112,0.672,0.000490
European Transport Research Review,112,0.672,0.000490
Bangladesh Journal of Pharmacology,264,0.671,0.000350
LOW TEMPERATURE PHYSICS,"1,308",0.670,0.002230
Ciencia & Saude Coletiva,"2,503",0.669,0.003940
SOUTH AFRICAN JOURNAL OF CHEMISTRY-SUID-AFRIKAANSE TYDSKRIF VIR CHEMIE,216,0.667,0.000290
Revista da Associacao Medica Brasileira,833,0.664,0.001760
REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,113,0.663,0.000150
PLANT PROTECTION SCIENCE,209,0.661,0.000390
REVISTA BRASILEIRA DE ENTOMOLOGIA,962,0.659,0.001600
Mycosphere,268,0.654,0.000960
Bosnian Journal of Basic Medical Sciences,260,0.652,0.000530
Journal of Mens Health,194,0.652,0.000610
Journal of Mens Health,194,0.652,0.000610
ISPRS International Journal of Geo-Information,133,0.651,0.000450
JOURNAL OF INSECT SCIENCE,"1,760",0.650,0.004590
DISCRETE DYNAMICS IN NATURE AND SOCIETY,985,0.646,0.003080
MATHEMATICAL PROBLEMS IN ENGINEERING,"4,138",0.644,0.012360
Boundary Value Problems,"1,038",0.642,0.003030
Advances in Mechanical Engineering,911,0.640,0.003270
Indian Journal of Orthopaedics,633,0.640,0.001700
Chilean Journal of Agricultural Research,459,0.637,0.001410
JOURNAL OF INEQUALITIES AND APPLICATIONS,"1,628",0.630,0.005220
EURASIP Journal on Wireless Communications and Networking,"1,695",0.627,0.006480
International Journal of Computers Communications & Control,391,0.627,0.000780
ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA,373,0.625,0.000410
GEOLOGIA CROATICA,280,0.625,0.000220
Botanical Sciences,101,0.624,0.000370
BULLETIN OF THE CHEMICAL SOCIETY OF ETHIOPIA,369,0.623,0.000420
Computer Science and Information Systems,265,0.623,0.000810
ACTA ICHTHYOLOGICA ET PISCATORIA,303,0.622,0.000760
BRAZILIAN JOURNAL OF OCEANOGRAPHY,350,0.621,0.000890
Condensed Matter Physics,476,0.621,0.001090
Chemical Industry & Chemical Engineering Quarterly,329,0.617,0.000600
QUIMICA NOVA,"3,784",0.617,0.003490
International Journal of Advanced Robotic Systems,804,0.615,0.002290
Latin American Journal of Aquatic Research,333,0.613,0.001270
ELECTRONIC JOURNAL OF COMBINATORICS,"1,631",0.612,0.012790
PLANT PRODUCTION SCIENCE,734,0.612,0.000670
REVISTA BRASILEIRA DE CIENCIA DO SOLO,"2,851",0.611,0.003550
Ginekologia Polska,688,0.609,0.001100
Medicina-Lithuania,745,0.609,0.001350
Revista Espanola de Salud Publica,595,0.606,0.000750
ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH,970,0.603,0.000550
HELMINTHOLOGIA,420,0.602,0.000600
Acta Ortopedica Brasileira,209,0.600,0.000480
Trabajos de Prehistoria,267,0.600,0.000420
Brazilian Journal of Geology,87,0.598,0.000220
Mljekarstvo,156,0.596,0.000270
Radioengineering,718,0.590,0.001790
MEDICINA-BUENOS AIRES,585,0.589,0.000550
Biomedica,640,0.587,0.001030
Acta Botanica Brasilica,"1,380",0.584,0.001650
Proceedings of the Estonian Academy of Sciences,384,0.584,0.000660
Zoologia,467,0.584,0.002050
Acta Cirurgica Brasileira,913,0.580,0.001680
Soil and Water Research,130,0.580,0.000270
Zemdirbyste-Agriculture,238,0.579,0.000600
Revista Mexicana de Ciencias Pecuarias,117,0.577,0.000570
Polish Journal of Chemical Technology,278,0.575,0.000590
Anales de Psicologia,543,0.574,0.000970
Anales de Psicologia,543,0.574,0.000970
Journal of Biological Research-Thessaloniki,189,0.574,0.000470
JOURNAL OF APICULTURAL SCIENCE,186,0.571,0.000440
Logical Methods in Computer Science,419,0.569,0.003170
Journal of Eye Movement Research,168,0.568,0.000480
Amfiteatru Economic,228,0.564,0.000170
PESQUISA AGROPECUARIA BRASILEIRA,"3,041",0.564,0.003880
SAUDI MEDICAL JOURNAL,"2,049",0.562,0.002350
Revista de Psicologia del Deporte,389,0.560,0.000500
South African Journal of Education,409,0.560,0.000590
VETERINARNI MEDICINA,989,0.560,0.001620
BRAZILIAN JOURNAL OF BIOLOGY,"1,857",0.559,0.002720
TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,845,0.556,0.001280
BIOTA NEOTROPICA,"1,121",0.555,0.002690
Acta Reumatologica Portuguesa,311,0.553,0.000760
REVISTA ARGENTINA DE MICROBIOLOGIA,313,0.551,0.000580
Revista Espanola de Documentacion Cientifica,173,0.551,0.000410
NUKLEONIKA,419,0.546,0.000790
Pakistan Journal of Medical Sciences,650,0.544,0.001530
Africa Spectrum,113,0.543,0.000520
TROPICAL JOURNAL OF PHARMACEUTICAL RESEARCH,840,0.543,0.001220
Journal of Orthopaedic Surgery,826,0.542,0.002070
ERDE,150,0.541,0.000290
ERDE,150,0.541,0.000290
DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,285,0.537,0.001970
MATERIALS SCIENCE-POLAND,509,0.533,0.000540
SOUTHERN AFRICAN JOURNAL OF HIV MEDICINE,142,0.529,0.000470
Indian Journal of Pathology and Microbiology,"1,010",0.522,0.001760
Revista Brasileira de Anestesiologia,464,0.517,0.000870
Promet-Traffic & Transportation,122,0.509,0.000320
Balkan Medical Journal,126,0.504,0.000370
ITALIAN JOURNAL OF FOOD SCIENCE,460,0.504,0.000510
Acta Herpetologica,151,0.500,0.000470
Chemical and Process Engineering-Inzynieria Chemiczna I Procesowa,200,0.500,0.000440
Image Analysis & Stereology,202,0.500,0.000620
Polimeros-Ciencia e Tecnologia,611,0.498,0.000580
Revista Ciencia Agronomica,500,0.498,0.001750
ARQUIVOS BRASILEIROS DE OFTALMOLOGIA,537,0.494,0.001220
ARCHIV FUR TIERZUCHT-ARCHIVES OF ANIMAL BREEDING,545,0.493,0.000870
Revista Mexicana de Biodiversidad,597,0.493,0.001780
ANIMAL BIODIVERSITY AND CONSERVATION,344,0.489,0.000530
BIOTECHNOLOGIE AGRONOMIE SOCIETE ET ENVIRONNEMENT,376,0.487,0.000840
BOTHALIA,278,0.486,0.000160
BRAGANTIA,790,0.486,0.001460
Brazilian Journal of Pharmaceutical Sciences,346,0.485,0.000790
CERAMICS-SILIKATY,371,0.485,0.000550
Agricultural Economics-Zemedelska Ekonomika,222,0.482,0.000390
Agricultural Economics-Zemedelska Ekonomika,222,0.482,0.000390
INFORMATION RESEARCH-AN INTERNATIONAL ELECTRONIC JOURNAL,591,0.482,0.000730
DEUTSCHE ENTOMOLOGISCHE ZEITSCHRIFT,530,0.479,0.000350
Journal of Baltic Science Education,135,0.479,0.000240
Revista Brasileira de Engenharia Agricola e Ambiental,"1,074",0.478,0.002130
Archives of Clinical Psychiatry,250,0.476,0.000300
Czech Journal of Genetics and Plant Breeding,209,0.476,0.000460
Revista Iberoamericana de Automatica e Informatica Industrial,111,0.475,0.000200
Psihologija,99,0.474,0.000330
BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,"1,638",0.468,0.001710
Tehnicki Vjesnik-Technical Gazette,317,0.464,0.000890
Journal of Cytology,196,0.463,0.000480
Autex Research Journal,225,0.460,0.000200
Economics-The Open Access Open-Assessment E-Journal,189,0.460,0.001040
Advances in Electrical and Computer Engineering,222,0.459,0.000390
Analytical Cellular Pathology,281,0.459,0.000640
CHEMICAL SPECIATION AND BIOAVAILABILITY,194,0.457,0.000210
Series-Journal of the Spanish Economic Association,55,0.457,0.000530
Scientific Programming,184,0.455,0.000550
Revista de Nutricao-Brazilian Journal of Nutrition,634,0.446,0.000470
ACTA VETERINARIA BRNO,654,0.442,0.000650
Journal of the South African Veterinary Association,683,0.441,0.000540
REVISTA DE BIOLOGIA TROPICAL,"1,680",0.441,0.002310
Materiali in Tehnologije,351,0.439,0.000840
HORTICULTURAL SCIENCE,316,0.436,0.000360
International Food and Agribusiness Management Review,356,0.435,0.000510
Computational Intelligence and Neuroscience,832,0.430,0.004490
Serbian Astronomical Journal,56,0.429,0.000070
Materials Science-Medziagotyra,420,0.428,0.000900
Journal of Function Spaces,66,0.426,0.000320
PSYCHOLOGICA BELGICA,251,0.426,0.000650
Brazilian Journal of Poultry Science,399,0.425,0.000580
Sahara J-Journal of Social Aspects of HIV-AIDS,255,0.423,0.000780
INDIAN JOURNAL OF FIBRE & TEXTILE RESEARCH,628,0.420,0.000770
Kafkas Universitesi Veteriner Fakultesi Dergisi,563,0.418,0.001270
Revista da Escola de Enfermagem da USP,789,0.415,0.001320
Revista da Escola de Enfermagem da USP,789,0.415,0.001320
Acta Clinica Croatica,278,0.412,0.000650
Panoeconomicus,92,0.412,0.000190
REVISTA BRASILEIRA DE ZOOTECNIA-BRAZILIAN JOURNAL OF ANIMAL SCIENCE,"3,317",0.412,0.004280
ACTA AMAZONICA,"1,103",0.408,0.001320
Educacion XX1,67,0.406,0.000070
Balkan Journal of Medical Genetics,55,0.404,0.000120
MEDYCYNA PRACY,262,0.401,0.000290
Acta Orthopaedica et Traumatologica Turcica,591,0.398,0.001570
Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte,199,0.396,0.000230
Planta Daninha,775,0.395,0.001240
AIBR-Revista de Antropologia Iberoamericana,43,0.391,0.000050
International Journal of Computational Intelligence Systems,392,0.391,0.001120
Acta Montanistica Slovaca,180,0.390,0.000230
Soldagem & Inspecao,84,0.390,0.000150
CAHIERS AGRICULTURES,326,0.384,0.000420
Analele Stiintifice ale Universitatii Ovidius Constanta-Seria Matematica,128,0.383,0.000520
CIENCIA RURAL,"2,436",0.376,0.004520
Avian Research,4,0.375,0.000010
BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT,596,0.373,0.000940
Lexikos,82,0.373,0.000160
Nuclear Technology & Radiation Protection,122,0.372,0.000450
Archives of Biological Sciences,681,0.367,0.001620
Postepy w Kardiologii Interwencyjnej,76,0.358,0.000250
INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING,399,0.355,0.001150
INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING,399,0.355,0.001150
Vojnosanitetski Pregled,442,0.355,0.000850
China Foundry,186,0.354,0.000310
ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE,475,0.353,0.000300
Discussiones Mathematicae Graph Theory,244,0.349,0.001450
Hong Kong Journal of Occupational Therapy,50,0.348,0.000130
Zbornik Radova Ekonomskog Fakulteta u Rijeci-Proceedings of Rijeka Faculty of Economics,33,0.346,0.000040
Boletin de la Asociacion de Geografos Espanoles,218,0.345,0.000460
International Journal of Micro Air Vehicles,71,0.343,0.000310
Revista Brasileira de Fruticultura,"1,093",0.340,0.001690
PESQUISA VETERINARIA BRASILEIRA,860,0.335,0.001840
Electronic Research Announcements in Mathematical Sciences,120,0.333,0.000550
Maejo International Journal of Science and Technology,163,0.329,0.000340
ESTUDIOS GEOLOGICOS-MADRID,342,0.325,0.000330
Ethics & Global Politics,56,0.316,0.000160
Mathematical Communications,163,0.316,0.000800
ACTA SCIENTIARUM-TECHNOLOGY,164,0.315,0.000410
Brodogradnja,42,0.312,0.000150
Automatika,105,0.311,0.000400
RAE-Revista de Administracao de Empresas,224,0.311,0.000150
Central European Journal of Immunology,173,0.309,0.000310
Genetika-Belgrade,199,0.308,0.000360
Acta Medica Portuguesa,357,0.304,0.000670
EURE-REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES,289,0.303,0.000260
Earth Sciences Research Journal,56,0.302,0.000130
Laeknabladid,125,0.301,0.000170
Advances in Difference Equations,626,0.297,0.002390
REVISTA ARVORE,"1,218",0.296,0.001350
Acta Paulista de Enfermagem,344,0.294,0.000650
Acta Paulista de Enfermagem,344,0.294,0.000650
Bangladesh Journal of Plant Taxonomy,58,0.293,0.000160
BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE,150,0.281,0.000080
Psicologica,198,0.281,0.000670
BOLETIN DE LA SOCIEDAD ESPANOLA DE CERAMICA Y VIDRIO,333,0.280,0.000250
Eco mont-Journal on Protected Mountain Areas Research,40,0.278,0.000090
Ingenieria e Investigacion,72,0.278,0.000120
Srpski Arhiv za Celokupno Lekarstvo,335,0.277,0.000690
Horticultura Brasileira,873,0.276,0.001040
