Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
JOURNAL OF STRUCTURAL GEOLOGY,"2,561",1.297,Not Available
SPORTS MEDICINE,"1,548",1.297,Not Available
ANNALS OF SURGICAL ONCOLOGY,364,1.296,Not Available
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,911,1.295,Not Available
JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION,"2,534",1.294,Not Available
YEARBOOK OF PHYSICAL ANTHROPOLOGY,284,1.294,Not Available
YEARBOOK OF PHYSICAL ANTHROPOLOGY,284,1.294,Not Available
COMMUNICATIONS OF THE ACM,"4,171",1.293,Not Available
CLINICAL JOURNAL OF PAIN,584,1.292,Not Available
AUSTRALIAN JOURNAL OF PUBLIC HEALTH,383,1.291,Not Available
IEEE COMMUNICATIONS MAGAZINE,"1,015",1.291,Not Available
PANCREAS,"1,465",1.291,Not Available
BULLETIN DE LA SOCIETE CHIMIQUE DE FRANCE,"3,413",1.289,Not Available
BAILLIERES CLINICAL GASTROENTEROLOGY,368,1.288,Not Available
IEEE NETWORK,245,1.288,Not Available
JOURNAL OF FOOD PROTECTION,"3,934",1.288,Not Available
ANTI-CANCER DRUG DESIGN,619,1.287,Not Available
PSYCHOLOGY OF LEARNING AND MOTIVATION-ADVANCES IN RESEARCH AND THEORY,589,1.286,Not Available
BIOMATERIALS,"3,099",1.284,Not Available
JOURNAL OF CHEMICAL ECOLOGY,"3,509",1.284,Not Available
JOURNAL OF PALEOLIMNOLOGY,443,1.284,Not Available
JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,"1,483",1.283,Not Available
JOURNAL OF ADOLESCENT HEALTH,"1,274",1.282,Not Available
JOURNAL OF ADOLESCENT HEALTH,"1,274",1.282,Not Available
COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY,"3,545",1.281,Not Available
AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,"2,489",1.280,Not Available
CURRENT TOPICS IN MEMBRANES,450,1.278,Not Available
JOURNAL OF MARKETING RESEARCH,"2,168",1.278,Not Available
JMRI-JOURNAL OF MAGNETIC RESONANCE IMAGING,"1,483",1.277,Not Available
CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,"4,282",1.275,Not Available
PLANT SCIENCE,"3,099",1.274,Not Available
GROUND WATER,"1,396",1.273,Not Available
JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY,352,1.272,Not Available
JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES,"3,148",1.272,Not Available
COGNITIVE DEVELOPMENT,425,1.271,Not Available
RISK ANALYSIS,"1,056",1.271,Not Available
CANCER IMMUNOLOGY IMMUNOTHERAPY,"1,375",1.269,Not Available
JOURNAL OF MENTAL HEALTH ADMINISTRATION,224,1.269,Not Available
COLLOID AND POLYMER SCIENCE,"2,711",1.268,Not Available
ARCHIVES INTERNATIONALES DE PHARMACODYNAMIE ET DE THERAPIE,"1,547",1.267,Not Available
ENVIRONMENTAL POLLUTION,"2,423",1.267,Not Available
JOURNAL OF PEACE RESEARCH,278,1.267,Not Available
PHYSICS LETTERS A,"12,650",1.267,Not Available
GASTROENTEROLOGY CLINICS OF NORTH AMERICA,"1,082",1.266,Not Available
INTERNATIONAL JOURNAL OF SPORTS MEDICINE,"2,353",1.265,Not Available
ALCOHOL,"1,562",1.264,Not Available
DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,799,1.264,Not Available
JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,"5,720",1.263,Not Available
PERSPECTIVES ON DEVELOPMENTAL NEUROBIOLOGY,227,1.262,Not Available
EUROPEAN JOURNAL OF CLINICAL NUTRITION,"2,197",1.261,Not Available
JAPANESE JOURNAL OF APPLIED PHYSICS,"20,513",1.261,Not Available
PHILOSOPHY & PUBLIC AFFAIRS,455,1.261,Not Available
HEMOGLOBIN,736,1.260,Not Available
JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE,903,1.260,Not Available
JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE,903,1.260,Not Available
AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,"1,143",1.259,Not Available
JOURNAL OF CRYSTAL GROWTH,"13,276",1.259,Not Available
INFORMATION SYSTEMS,603,1.258,Not Available
OPTICS COMMUNICATIONS,"7,575",1.258,Not Available
OPERATIVE DENTISTRY,344,1.257,Not Available
BRAIN INJURY,691,1.256,Not Available
ENZYME & PROTEIN,150,1.256,Not Available
IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL,699,1.256,Not Available
PROGRESS OF THEORETICAL PHYSICS,"4,327",1.256,Not Available
BIOCONTROL SCIENCE AND TECHNOLOGY,420,1.255,Not Available
INTERNATIONAL JOURNAL OF PEPTIDE AND PROTEIN RESEARCH,"2,929",1.255,Not Available
PHARMACOLOGY & TOXICOLOGY,"1,710",1.255,Not Available
SYNTHETIC METALS,"7,933",1.254,Not Available
SOIL SCIENCE,"3,752",1.253,Not Available
INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH,"1,619",1.252,Not Available
ORAL MICROBIOLOGY AND IMMUNOLOGY,925,1.252,Not Available
VETERINARY MICROBIOLOGY,"2,084",1.251,Not Available
CRYOBIOLOGY,"1,490",1.250,Not Available
DOMESTIC ANIMAL ENDOCRINOLOGY,580,1.250,Not Available
IDENTITIES-GLOBAL STUDIES IN CULTURE AND POWER,55,1.250,Not Available
JOURNAL OF CONFLICT RESOLUTION,823,1.250,Not Available
JOURNAL OF DOCUMENTATION,284,1.250,Not Available
JOURNAL OF THE PHILOSOPHY OF SPORT,36,1.250,Not Available
LANGUAGE,846,1.250,Not Available
PHYSIOLOGY & BEHAVIOR,"8,062",1.250,Not Available
PHYSIOLOGY & BEHAVIOR,"8,062",1.250,Not Available
PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS,"1,527",1.250,Not Available
JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,"1,271",1.249,Not Available
JOURNAL OF FOOD SCIENCE,"10,161",1.249,Not Available
ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,970,1.246,Not Available
COMPREHENSIVE PSYCHIATRY,"1,697",1.246,Not Available
COMPREHENSIVE PSYCHIATRY,"1,697",1.246,Not Available
SIAM REVIEW,"1,243",1.246,Not Available
ANNALES GEOPHYSICAE-ATMOSPHERES HYDROSPHERES AND SPACE SCIENCES,"1,718",1.245,Not Available
SCHOOL PSYCHOLOGY QUARTERLY,158,1.244,Not Available
CANADIAN JOURNAL OF MICROBIOLOGY,"4,323",1.243,Not Available
SURFACE AND INTERFACE ANALYSIS,"2,393",1.243,Not Available
ACTA MATERIALIA,688,1.242,Not Available
HASTINGS LAW JOURNAL,442,1.241,Not Available
SEMINARS IN DIALYSIS,427,1.240,Not Available
DRUGS & AGING,556,1.239,Not Available
LEADERSHIP QUARTERLY,148,1.239,Not Available
IBM JOURNAL OF RESEARCH AND DEVELOPMENT,"1,395",1.238,Not Available
IEEE TRANSACTIONS ON SIGNAL PROCESSING,"2,467",1.238,Not Available
POLYMER REACTION ENGINEERING,102,1.238,Not Available
JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION,"1,395",1.237,Not Available
ARCHIVES OF SEXUAL BEHAVIOR,786,1.235,Not Available
JOURNAL OF MOLECULAR SPECTROSCOPY,"6,536",1.235,Not Available
POLYHEDRON,"5,615",1.235,Not Available
PROCEEDINGS OF THE ASSOCIATION OF AMERICAN PHYSICIANS,108,1.235,Not Available
ARCHIVES OF DERMATOLOGICAL RESEARCH,"1,736",1.234,Not Available
JOURNAL OF HUMAN RESOURCES,"1,036",1.233,Not Available
JOURNAL OF EUKARYOTIC MICROBIOLOGY,847,1.232,Not Available
JOURNAL OF NEURO-ONCOLOGY,"1,237",1.232,Not Available
DEVELOPMENT GENES AND EVOLUTION,72,1.231,Not Available
MARINE GEOPHYSICAL RESEARCHES,332,1.230,Not Available
INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,"2,105",1.229,Not Available
MINERAL AND ELECTROLYTE METABOLISM,842,1.229,Not Available
BRITISH JOURNAL OF POLITICAL SCIENCE,420,1.228,Not Available
ECOGRAPHY,295,1.228,Not Available
ARCHIVES OF ENVIRONMENTAL HEALTH,"2,286",1.226,Not Available
ENERGY & FUELS,"1,754",1.226,Not Available
FUNDAMENTAL & CLINICAL PHARMACOLOGY,567,1.226,Not Available
SOLID STATE IONICS,"5,167",1.225,Not Available
APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,141,1.224,Not Available
CANCER CHEMOTHERAPY AND PHARMACOLOGY,"2,909",1.224,Not Available
ENZYME AND MICROBIAL TECHNOLOGY,"2,730",1.223,Not Available
TERRA NOVA,578,1.222,Not Available
EUROPEAN NEUROLOGY,"1,518",1.220,Not Available
JOURNAL OF CUTANEOUS PATHOLOGY,"1,237",1.220,Not Available
JOURNAL OF HEAD TRAUMA REHABILITATION,517,1.220,Not Available
QUANTITATIVE STRUCTURE-ACTIVITY RELATIONSHIPS,461,1.220,Not Available
CHEMICAL ENGINEERING COMMUNICATIONS,"1,022",1.219,Not Available
EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,"4,028",1.219,Not Available
EVOKED POTENTIALS-ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,221,1.219,Not Available
JOURNAL OF MACROMOLECULAR SCIENCE-REVIEWS IN MACROMOLECULAR CHEMISTRY AND PHYSICS,551,1.219,Not Available
FOOD AND CHEMICAL TOXICOLOGY,"2,192",1.217,Not Available
MICRON,261,1.217,Not Available
JOURNAL OF MARINE RESEARCH,"2,077",1.216,Not Available
SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,782,1.216,Not Available
BULLETIN DE L INSTITUT PASTEUR,144,1.214,Not Available
FOOD TECHNOLOGY,"2,784",1.214,Not Available
JOURNAL OF APPLIED METEOROLOGY,"3,407",1.213,Not Available
MINNESOTA LAW REVIEW,549,1.213,Not Available
PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY,"1,119",1.212,Not Available
WATER ENVIRONMENT RESEARCH,604,1.212,Not Available
BULLETIN OF VOLCANOLOGY,964,1.211,Not Available
INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,"5,742",1.211,Not Available
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,557,1.211,Not Available
SOLVENT EXTRACTION AND ION EXCHANGE,724,1.211,Not Available
TRANSPLANT INTERNATIONAL,760,1.211,Not Available
MACHINE LEARNING,961,1.210,Not Available
BRITISH JOURNAL OF PSYCHOLOGY,"1,514",1.209,Not Available
REACTIVE POLYMERS,479,1.209,Not Available
ANATOMICAL RECORD,"5,508",1.208,Not Available
MODERN PHYSICS LETTERS A,"2,777",1.208,Not Available
JOURNAL OF FAMILY PSYCHOLOGY,386,1.207,Not Available
ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY,"4,698",1.206,Not Available
CLAYS AND CLAY MINERALS,"2,629",1.206,Not Available
PHYSICA A,"5,100",1.206,Not Available
ACTA PHYSIOLOGICA SCANDINAVICA,"7,785",1.204,Not Available
INTERNATIONAL JOURNAL OF GYNECOLOGICAL PATHOLOGY,827,1.204,Not Available
JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY,"5,028",1.203,Not Available
INORGANICA CHIMICA ACTA,"7,443",1.202,Not Available
JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,"7,642",1.202,Not Available
SIAM JOURNAL ON OPTIMIZATION,480,1.202,Not Available
JAPANESE JOURNAL OF PHARMACOLOGY,"2,275",1.201,Not Available
ECOLOGICAL ENTOMOLOGY,"1,239",1.200,Not Available
FORTSCHRITTE DER PHYSIK-PROGRESS OF PHYSICS,391,1.200,Not Available
HARVARD ENVIRONMENTAL LAW REVIEW,104,1.200,Not Available
IEEE TRANSACTIONS ON ELECTRON DEVICES,"6,872",1.200,Not Available
PROCEEDINGS OF THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA,282,1.200,Not Available
SOCIAL SCIENCE & MEDICINE,"6,622",1.200,Not Available
ULTRASONICS SONOCHEMISTRY,121,1.200,Not Available
GASTROENTEROLOGIE CLINIQUE ET BIOLOGIQUE,"1,629",1.199,Not Available
JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,903,1.199,Not Available
HARVARD JOURNAL OF LAW AND PUBLIC POLICY,351,1.198,Not Available
MICROSCOPY RESEARCH AND TECHNIQUE,"1,031",1.198,Not Available
PHYTOCHEMICAL ANALYSIS,334,1.198,Not Available
ANNALS OF BIOMEDICAL ENGINEERING,737,1.197,Not Available
DIABETES & METABOLISM,855,1.197,Not Available
INDIANA LAW JOURNAL,395,1.197,Not Available
INTELLIGENCE,660,1.197,Not Available
JOURNAL OF SPEECH AND HEARING RESEARCH,"2,679",1.196,Not Available
PEDIATRIC CLINICS OF NORTH AMERICA,"1,670",1.196,Not Available
REDOX REPORT,155,1.196,Not Available
GEOLOGISCHE RUNDSCHAU,"1,029",1.194,Not Available
JOURNAL OF NON-NEWTONIAN FLUID MECHANICS,"1,438",1.194,Not Available
BIOELECTROMAGNETICS,957,1.193,Not Available
PLANT AND SOIL,"6,549",1.193,Not Available
PEDIATRIC ALLERGY AND IMMUNOLOGY,435,1.190,Not Available
JOURNAL OF PARASITOLOGY,"3,991",1.188,Not Available
JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,892,1.187,Not Available
NETWORK-COMPUTATION IN NEURAL SYSTEMS,235,1.187,Not Available
NEUROBEHAVIORAL TOXICOLOGY,"1,597",1.187,Not Available
CLINICAL AND EXPERIMENTAL HYPERTENSION,"1,040",1.185,Not Available
INTERNATIONAL JOURNAL OF EATING DISORDERS,"1,994",1.185,Not Available
INTERNATIONAL JOURNAL OF EATING DISORDERS,"1,994",1.185,Not Available
AMERICAN JOURNAL OF NEPHROLOGY,"1,481",1.184,Not Available
MARINE MICROPALEONTOLOGY,941,1.184,Not Available
DISEASES OF AQUATIC ORGANISMS,988,1.183,Not Available
IEEE TRANSACTIONS ON PLASMA SCIENCE,"1,681",1.183,Not Available
POULTRY SCIENCE,"5,791",1.183,Not Available
CURRENT EYE RESEARCH,"2,444",1.182,Not Available
JOURNAL OF CLINICAL LABORATORY ANALYSIS,531,1.182,Not Available
JOURNAL OF SUPERCRITICAL FLUIDS,499,1.182,Not Available
COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,"1,862",1.181,Not Available
INTERNATIONAL JOURNAL OF ONCOLOGY,"1,806",1.181,Not Available
TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY,873,1.181,Not Available
ACTA ANAESTHESIOLOGICA SCANDINAVICA,"3,156",1.180,Not Available
LAW & SOCIETY REVIEW,645,1.180,Not Available
SEED SCIENCE RESEARCH,291,1.180,Not Available
SOLAR PHYSICS,"3,437",1.180,Not Available
EXPERIMENTAL MYCOLOGY,612,1.179,Not Available
JOURNAL OF PLANT PHYSIOLOGY,"3,154",1.179,Not Available
CORAL REEFS,821,1.178,Not Available
ETHOLOGY,"1,176",1.178,Not Available
ETHOLOGY,"1,176",1.178,Not Available
INTERNATIONAL JOURNAL OF CHEMICAL KINETICS,"2,234",1.178,Not Available
INTERNATIONAL JOURNAL OF CLINICAL & LABORATORY RESEARCH,268,1.178,Not Available
ECOTOXICOLOGY,135,1.176,Not Available
JOURNAL OF INHERITED METABOLIC DISEASE,"1,574",1.176,Not Available
SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,665,1.176,Not Available
ACTA ZOOLOGICA,548,1.175,Not Available
MYCOLOGIA,"2,176",1.175,Not Available
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,"3,282",1.174,Not Available
JOURNAL OF CHEMOMETRICS,542,1.174,Not Available
ACTA CHEMICA SCANDINAVICA,"4,285",1.173,Not Available
IMMUNOPHARMACOLOGY,886,1.173,Not Available
SCANDINAVIAN JOURNAL OF INFECTIOUS DISEASES,"2,429",1.173,Not Available
INTEGRATED FERROELECTRICS,524,1.172,Not Available
JOURNAL OF ANATOMY,"3,679",1.172,Not Available
BIOMEDICAL CHROMATOGRAPHY,507,1.171,Not Available
JOURNAL OF MEDICAL AND VETERINARY MYCOLOGY,795,1.171,Not Available
NATURWISSENSCHAFTEN,"2,795",1.171,Not Available
SEMINARS IN THROMBOSIS AND HEMOSTASIS,"1,152",1.171,Not Available
CANADIAN JOURNAL OF NEUROLOGICAL SCIENCES,"1,757",1.170,Not Available
ETHICS,496,1.167,Not Available
EXPERIMENTAL LUNG RESEARCH,893,1.167,Not Available
SEPARATION AND PURIFICATION METHODS,135,1.167,Not Available
JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,"15,837",1.166,Not Available
AMERICAN JOURNAL OF HEALTH PROMOTION,408,1.165,Not Available
PHYTOCHEMISTRY,"14,441",1.165,Not Available
REVIEW OF ECONOMICS AND STATISTICS,"2,220",1.163,Not Available
BOUNDARY-LAYER METEOROLOGY,"2,269",1.161,Not Available
ACM TRANSACTIONS ON COMPUTER SYSTEMS,431,1.160,Not Available
INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,"1,606",1.160,Not Available
VIRUS GENES,467,1.159,Not Available
CALIFORNIA MANAGEMENT REVIEW,687,1.158,Not Available
ECONOMIC JOURNAL,"2,163",1.158,Not Available
JOURNAL OF FISH DISEASES,"1,316",1.158,Not Available
ESTUARIES,"1,169",1.157,Not Available
INTERNATIONAL JOURNAL OF CLIMATOLOGY,770,1.157,Not Available
CHEMICAL & PHARMACEUTICAL BULLETIN,"8,919",1.156,Not Available
JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS,813,1.156,Not Available
JOURNAL OF BIOGEOGRAPHY,"1,170",1.156,Not Available
REVIEW OF SCIENTIFIC INSTRUMENTS,"10,627",1.155,Not Available
SCRIPTA METALLURGICA,"5,831",1.155,Not Available
DIAGNOSTIC CYTOPATHOLOGY,"1,505",1.154,Not Available
JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY,"1,531",1.154,Not Available
CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,"1,719",1.152,Not Available
HORMONE AND METABOLIC RESEARCH,"1,997",1.152,Not Available
CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE,"1,511",1.151,Not Available
CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE,"1,511",1.151,Not Available
JOURNAL OF COMPUTATIONAL PHYSICS,"6,051",1.151,Not Available
TOXICON,"2,662",1.150,Not Available
TALANTA,"4,105",1.149,Not Available
TAXON,776,1.149,Not Available
VETERINARY SURGERY,968,1.149,Not Available
AMERICAN JOURNAL OF VETERINARY RESEARCH,"7,963",1.148,Not Available
ANIMAL BIOTECHNOLOGY,110,1.148,Not Available
INDUSTRIAL RELATIONS,491,1.148,Not Available
PHARMACOLOGY,"1,237",1.148,Not Available
JOURNAL OF SEDIMENTARY RESEARCH SECTION A-SEDIMENTARY PETROLOGY AND PROCESSES,233,1.147,Not Available
VETERINARY PARASITOLOGY,"1,936",1.147,Not Available
VIBRATIONAL SPECTROSCOPY,506,1.147,Not Available
JOURNAL OF LAW & ECONOMICS,"1,333",1.146,Not Available
CHEMOSPHERE,"5,145",1.145,Not Available
INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,"1,002",1.145,Not Available
NANOSTRUCTURED MATERIALS,952,1.145,Not Available
RHEOLOGICA ACTA,"1,407",1.145,Not Available
CANADIAN PLANT DISEASE SURVEY,111,1.143,Not Available
MECHANISMS OF AGEING AND DEVELOPMENT,"2,083",1.143,Not Available
JOURNAL OF HUMAN EVOLUTION,"1,217",1.142,Not Available
JOURNAL OF HUMAN EVOLUTION,"1,217",1.142,Not Available
BASIC RESEARCH IN CARDIOLOGY,"1,291",1.141,Not Available
CHEMISTRY IN BRITAIN,669,1.141,Not Available
INTERNATIONAL JOURNAL OF SPORT NUTRITION,270,1.141,Not Available
SEMICONDUCTOR SCIENCE AND TECHNOLOGY,"2,359",1.141,Not Available
PSYCHOANALYTIC QUARTERLY,453,1.140,Not Available
CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,"16,784",1.138,Not Available
JOURNAL OF AOAC INTERNATIONAL,"1,390",1.138,Not Available
ARCHIV FUR PROTISTENKUNDE,530,1.137,Not Available
COMPARATIVE POLITICAL STUDIES,319,1.137,Not Available
CURRENT OPINION IN CARDIOLOGY,397,1.137,Not Available
UNIVERSITY OF ILLINOIS LAW REVIEW,265,1.137,Not Available
ASTRONOMY & ASTROPHYSICS SUPPLEMENT SERIES,"4,796",1.136,Not Available
CLINICAL BIOCHEMISTRY,"1,043",1.135,Not Available
PHARMACOTHERAPY,"1,049",1.134,Not Available
AUTOIMMUNITY,955,1.133,Not Available
JOURNAL OF THE AMERICAN PLANNING ASSOCIATION,510,1.133,Not Available
ORGANIZATION STUDIES,431,1.133,Not Available
SOMATIC CELL AND MOLECULAR GENETICS,"1,150",1.133,Not Available
JOURNAL OF COMMON MARKET STUDIES,222,1.132,Not Available
JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC,49,1.132,Not Available
MARINE GEOLOGY,"2,594",1.132,Not Available
ANALYTICAL CELLULAR PATHOLOGY,334,1.131,Not Available
ANAEROBE,107,1.130,Not Available
APPLIED ORGANOMETALLIC CHEMISTRY,"1,017",1.130,Not Available
CONTACT DERMATITIS,"3,840",1.130,Not Available
MENTAL HANDICAP RESEARCH,81,1.130,Not Available
HEAD AND NECK-JOURNAL FOR THE SCIENCES AND SPECIALTIES OF THE HEAD AND NECK,"1,360",1.129,Not Available
INFANT BEHAVIOR & DEVELOPMENT,831,1.129,Not Available
ATLA-ALTERNATIVES TO LABORATORY ANIMALS,340,1.128,Not Available
NUKLEARMEDIZIN,374,1.128,Not Available
TOXICOLOGY LETTERS,"2,396",1.128,Not Available
ANNALS OF CLINICAL BIOCHEMISTRY,"1,401",1.127,Not Available
APPLIED SOIL ECOLOGY,142,1.127,Not Available
INVENTIONES MATHEMATICAE,"3,000",1.127,Not Available
BIOLOGICAL CYBERNETICS,"2,716",1.125,Not Available
HASTINGS CENTER REPORT,771,1.125,Not Available
JOURNAL OF PHYSICS G-NUCLEAR AND PARTICLE PHYSICS,"1,746",1.125,Not Available
CELL BIOLOGY INTERNATIONAL,"1,127",1.124,Not Available
AMBIO,"1,724",1.123,Not Available
JOURNAL OF HEALTH POLITICS POLICY AND LAW,524,1.123,Not Available
CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE,108,1.122,Not Available
VETERINARY PATHOLOGY,"1,854",1.122,Not Available
CANCER TREATMENT REVIEWS,836,1.120,Not Available
FINANCIAL MANAGEMENT,349,1.119,Not Available
JOURNAL OF SURGICAL RESEARCH,"3,681",1.119,Not Available
SOCIAL WORK,"1,082",1.119,Not Available
JOURNAL OF PHYSICAL ORGANIC CHEMISTRY,829,1.118,Not Available
RESTORATIVE NEUROLOGY AND NEUROSCIENCE,365,1.117,Not Available
AMERICAN JOURNAL OF DENTISTRY,624,1.116,Not Available
GFF,87,1.115,Not Available
EUROPEAN JOURNAL OF IMMUNOGENETICS,295,1.114,Not Available
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,"4,825",1.114,Not Available
BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,"1,068",1.113,Not Available
CAREER DEVELOPMENT QUARTERLY,244,1.113,Not Available
CELLULAR AND MOLECULAR BIOLOGY,912,1.113,Not Available
NEUROSURGERY,"10,136",1.113,Not Available
FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL,64,1.111,Not Available
IEEE MULTIMEDIA,148,1.111,Not Available
JOURNAL OF BIOTECHNOLOGY,"1,565",1.111,Not Available
REVIEWS IN CHEMICAL ENGINEERING,93,1.111,Not Available
MOLECULAR AND CELLULAR PROBES,749,1.110,Not Available
REVUE NEUROLOGIQUE,"2,102",1.110,Not Available
JOURNAL OF MOTOR BEHAVIOR,925,1.109,Not Available
JOURNAL OF MOTOR BEHAVIOR,925,1.109,Not Available
ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,"5,795",1.109,Not Available
BIOLOGICAL CONSERVATION,"2,058",1.108,Not Available
DERMATOLOGIC CLINICS,887,1.107,Not Available
CATHETERIZATION AND CARDIOVASCULAR DIAGNOSIS,"2,151",1.106,Not Available
DEVELOPMENTAL REVIEW,550,1.105,Not Available
FISH PHYSIOLOGY AND BIOCHEMISTRY,839,1.105,Not Available
AMERICAN ANTHROPOLOGIST,"1,151",1.104,Not Available
SCIENCE & JUSTICE,90,1.104,Not Available
PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING,"1,525",1.103,Not Available
TECHNOMETRICS,"2,111",1.103,Not Available
ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,"2,302",1.102,Not Available
JOURNAL OF MATHEMATICAL PHYSICS,"8,905",1.102,Not Available
PAEDIATRIC AND PERINATAL EPIDEMIOLOGY,394,1.101,Not Available
BULLETIN OF THE AMERICAN MATHEMATICAL SOCIETY,"1,607",1.100,Not Available
LINGUISTIC INQUIRY,949,1.100,Not Available
RUTGERS LAW REVIEW,213,1.100,Not Available
EUROPEAN JOURNAL OF MINERALOGY,903,1.099,Not Available
MYCOLOGICAL RESEARCH,"1,841",1.099,Not Available
CARDIOVASCULAR DRUGS AND THERAPY,936,1.098,Not Available
JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY,431,1.098,Not Available
INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,"1,114",1.097,Not Available
AMERICAN JOURNAL OF THE MEDICAL SCIENCES,"2,868",1.096,Not Available
FEMS IMMUNOLOGY AND MEDICAL MICROBIOLOGY,675,1.096,Not Available
IMMUNOLOGY LETTERS,"2,062",1.096,Not Available
HARVARD CIVIL RIGHTS-CIVIL LIBERTIES LAW REVIEW,274,1.094,Not Available
JOURNAL OF THE AUTONOMIC NERVOUS SYSTEM,"2,300",1.094,Not Available
CONTINENTAL SHELF RESEARCH,"1,161",1.093,Not Available
IEEE-ACM TRANSACTIONS ON NETWORKING,467,1.093,Not Available
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,365,1.093,Not Available
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,365,1.093,Not Available
MENTAL RETARDATION,586,1.093,Not Available
ACTA DERMATO-VENEREOLOGICA,"2,898",1.091,Not Available
BIODIVERSITY AND CONSERVATION,393,1.091,Not Available
BEHAVIOUR,"2,685",1.090,Not Available
ENDOCRINE PATHOLOGY,184,1.090,Not Available
JOURNAL OF PHYSICS D-APPLIED PHYSICS,"5,019",1.090,Not Available
CANCER JOURNAL,266,1.088,Not Available
MIKROCHIMICA ACTA,"1,390",1.087,Not Available
CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE,"9,535",1.085,Not Available
FOOD MICROBIOLOGY,583,1.085,Not Available
POPULATION AND DEVELOPMENT REVIEW,878,1.085,Not Available
WORLD JOURNAL OF UROLOGY,565,1.085,Not Available
AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,"1,284",1.083,Not Available
CHEMICAL ENGINEERING SCIENCE,"8,126",1.083,Not Available
JOURNAL OF MICROSCOPY-OXFORD,"2,202",1.083,Not Available
